设备编号,流水日期,取款存款轧差
20020219,2019/7/15,-43000
20020219,2019/7/16,193400
20020219,2019/7/17,171300
20020219,2019/7/18,97400
20020219,2019/7/19,14800
20020219,2019/7/20,301100
20020219,2019/7/21,134700
20020219,2019/7/22,707100
20020219,2019/7/23,12400
20020219,2019/7/24,404400
20020219,2019/7/25,264400
20020219,2019/7/26,-6300
20020219,2019/7/27,45400
20020219,2019/7/28,90100
20020219,2019/7/29,19100
20020219,2019/7/30,773300
20020219,2019/7/31,-2600
20020219,2019/8/1,200000
20020219,2019/8/2,101000
20020219,2019/8/3,-47200
20020219,2019/8/4,445900
20020219,2019/8/5,191800
20020219,2019/8/6,-30300
20020219,2019/8/7,274100
20020219,2019/8/8,203500
20020219,2019/8/9,-28200
20020219,2019/8/10,191500
20020219,2019/8/11,272500
20020219,2019/8/12,-89100
20020219,2019/8/13,511200
20020219,2019/8/14,207500
20020219,2019/8/15,-90300
20020219,2019/8/16,81100
20020219,2019/8/17,62600
20020219,2019/8/18,480800
20020219,2019/8/19,246900
20020219,2019/8/20,39700
20020219,2019/8/21,139100
20020219,2019/8/22,104100
20020219,2019/8/23,-9500
20020219,2019/8/24,40100
20020219,2019/8/25,732200
20020219,2019/8/26,-152900
20020219,2019/8/27,343500
20020219,2019/8/28,355600
20020219,2019/8/29,70000
20020219,2019/8/30,152100
20020219,2019/8/31,526900
20020219,2019/9/1,84800
20020219,2019/9/2,118800
20020219,2019/9/3,119600
20020219,2019/9/4,250600
20020219,2019/9/5,-10700
20020219,2019/9/6,222600
20020219,2019/9/7,36400
20020219,2019/9/8,17600
20020219,2019/9/9,25200
20020219,2019/9/10,-49800
20020219,2019/9/11,-29600
20020219,2019/9/12,-5200
20020219,2019/9/13,71500
20020219,2019/9/14,-98100
20020219,2019/9/15,690800
20020219,2019/9/16,39600
20020219,2019/9/17,74600
20020219,2019/9/18,73700
20020219,2019/9/19,247600
20020219,2019/9/20,94800
20020219,2019/9/21,606100
20020219,2019/9/22,-19600
20020219,2019/9/23,29300
20020219,2019/9/24,-59000
20020219,2019/9/25,57600
20020219,2019/9/26,228500
20020219,2019/9/27,495700
20020219,2019/9/28,78300
20020219,2019/9/29,-22400
20020219,2019/9/30,151325
20020219,2019/10/1,504000
20020219,2019/10/2,947100
20020219,2019/10/3,10600
20020219,2019/10/4,4100
20020219,2019/10/5,2900
20020219,2019/10/6,84500
20020219,2019/10/7,78900
20020219,2019/10/8,30400
20020219,2019/10/9,257700
20020219,2019/10/10,-36400
20020219,2019/10/11,33600
20020219,2019/10/12,74700
20020219,2019/10/13,-3900
20020219,2019/10/14,-37800
20020219,2019/10/15,-26100
20020219,2019/10/16,114000
20020219,2019/10/17,134400
20020219,2019/10/18,113900
20020219,2019/10/19,488900
20020219,2019/10/20,23800
20020219,2019/10/21,150100
20020219,2019/10/22,235200
20020219,2019/10/23,613200
20020219,2019/10/24,500000
20020219,2019/10/25,253800
20020219,2019/10/26,21100
20020219,2019/10/27,58000
20020219,2019/10/28,533800
20020219,2019/10/29,291600
20020219,2019/10/30,150100
20020219,2019/10/31,383700
20020219,2019/11/1,298500
20020219,2019/11/2,210800
20020219,2019/11/3,-4000
20020219,2019/11/4,215300
20020219,2019/11/5,422500
20020219,2019/11/6,177800
20020219,2019/11/7,368900
20020219,2019/11/8,334100
20020219,2019/11/9,84200
20020219,2019/11/10,-2300
20020219,2019/11/11,-12900
20020219,2019/11/12,161300
20020219,2019/11/13,410000
20020219,2019/11/14,19900
20020219,2019/11/15,-3600
20020219,2019/11/16,234900
20020219,2019/11/17,54000
20020219,2019/11/18,11500
20020219,2019/11/19,37900
20020219,2019/11/20,41800
20020219,2019/11/21,39100
20020219,2019/11/22,117600
20020219,2019/11/23,173500
20020219,2019/11/24,505400
20020219,2019/11/25,35400
20020219,2019/11/26,308300
20020219,2019/11/27,163700
20020219,2019/11/28,202900
20020219,2019/11/29,186650
20020219,2019/11/30,175850
20020219,2019/12/1,138275
20020219,2019/12/2,62325
20020219,2019/12/3,232500
20020219,2019/12/4,198325
20020219,2019/12/5,142633
20020219,2019/12/6,149367
20020219,2019/12/7,164200
20020219,2019/12/8,185700
20020233,2019/6/26,10300
20020233,2019/6/27,8100
20020233,2019/6/28,20200
20020233,2019/6/30,5000
20020233,2019/7/2,1400
20020233,2019/7/3,600
20020233,2019/7/4,200
20020233,2019/7/5,13000
20020233,2019/7/6,5000
20020233,2019/7/7,-300
20020233,2019/7/8,2100
20020233,2019/7/9,15100
20020233,2019/7/10,10200
20020233,2019/7/11,18900
20020233,2019/7/12,43000
20020233,2019/7/13,2000
20020233,2019/7/15,6400
20020233,2019/7/18,13500
20020233,2019/7/19,-300
20020233,2019/7/24,200
20020233,2019/7/26,0
20020233,2019/8/2,8600
20020233,2019/8/9,12000
20020233,2019/8/10,0
20020233,2019/8/11,10800
20020233,2019/8/12,8000
20020233,2019/8/13,400
20020233,2019/8/14,0
20020233,2019/8/15,800
20020233,2019/8/16,7000
20020233,2019/8/17,400
20020233,2019/8/18,8500
20020233,2019/8/19,1000
20020233,2019/8/20,11000
20020233,2019/8/21,200
20020233,2019/8/22,1000
20020233,2019/8/23,2400
20020233,2019/8/24,500
20020233,2019/8/26,-4000
20020233,2019/8/29,5000
20020233,2019/8/30,-33900
20020233,2019/8/31,0
20020233,2019/9/1,2000
20020233,2019/9/2,15000
20020233,2019/9/3,-4900
20020233,2019/9/4,7200
20020233,2019/9/5,4700
20020233,2019/9/6,5500
20020233,2019/9/8,1600
20020233,2019/9/11,5200
20020233,2019/9/12,12000
20020233,2019/9/17,11000
20020233,2019/9/19,0
20020233,2019/9/20,2500
20020233,2019/9/22,500
20020233,2019/9/25,-1000
20020233,2019/9/27,700
20020233,2019/9/29,21000
20020233,2019/10/1,15000
20020233,2019/10/2,13000
20020233,2019/10/3,1000
20020233,2019/10/5,2000
20020233,2019/10/10,5000
20020233,2019/10/12,34500
20020233,2019/10/13,0
20020233,2019/10/14,4500
20020233,2019/10/15,1000
20020233,2019/10/16,0
20020233,2019/10/18,2000
20020233,2019/10/22,1200
20020233,2019/10/23,2000
20020233,2019/10/24,6200
20020233,2019/10/25,2400
20020233,2019/10/26,600
20020233,2019/10/27,2000
20020233,2019/10/28,-24100
20020233,2019/10/29,22000
20020233,2019/10/31,-400
20020233,2019/11/2,-100
20020233,2019/11/3,1500
20020233,2019/11/4,1400
20020233,2019/11/5,0
20020233,2019/11/6,-10000
20020233,2019/11/7,500
20020233,2019/11/8,2200
20020233,2019/11/9,0
20020233,2019/11/11,0
20020233,2019/11/14,2000
20020233,2019/11/16,1000
20020233,2019/11/18,0
20020233,2019/11/19,4000
20020233,2019/11/20,2300
20020233,2019/11/21,500
20020233,2019/11/22,5000
20020233,2019/11/23,3600
20020233,2019/11/24,400
20020233,2019/11/25,-100
20020233,2019/11/26,1600
20020233,2019/11/27,-1600
20020257,2019/7/6,-102200
20020257,2019/7/7,14225
20020257,2019/7/8,11800
20020257,2019/7/9,-85200
20020257,2019/7/10,9100
20020257,2019/7/11,-36100
20020257,2019/7/12,-174600
20020257,2019/7/13,103200
20020257,2019/7/14,53800
20020257,2019/7/15,-49800
20020257,2019/7/16,-18600
20020257,2019/7/17,-3500
20020257,2019/7/18,12200
20020257,2019/7/19,15200
20020257,2019/7/20,8900
20020257,2019/7/21,16700
20020257,2019/7/22,-14400
20020257,2019/7/23,228900
20020257,2019/7/24,26900
20020257,2019/7/25,101500
20020257,2019/7/26,4500
20020257,2019/7/27,33900
20020257,2019/7/28,-62800
20020257,2019/7/29,-85500
20020257,2019/7/30,93500
20020257,2019/7/31,-123800
20020257,2019/8/1,-43000
20020257,2019/8/2,-29600
20020257,2019/8/3,-20000
20020257,2019/8/4,-32400
20020257,2019/8/5,-121700
20020257,2019/8/6,-6700
20020257,2019/8/7,50700
20020257,2019/8/8,-72300
20020257,2019/8/9,22900
20020257,2019/8/10,3800
20020257,2019/8/11,118400
20020257,2019/8/12,-35900
20020257,2019/8/13,36700
20020257,2019/8/14,253900
20020257,2019/8/15,-75800
20020257,2019/8/16,-4800
20020257,2019/8/17,111900
20020257,2019/8/18,25600
20020257,2019/8/19,-53400
20020257,2019/8/20,-18200
20020257,2019/8/21,64100
20020257,2019/8/22,-5300
20020257,2019/8/23,-93400
20020257,2019/8/24,267900
20020257,2019/8/25,78500
20020257,2019/8/26,13700
20020257,2019/8/27,46900
20020257,2019/8/28,-87500
20020257,2019/8/29,-45100
20020257,2019/8/30,-126400
20020257,2019/8/31,-83900
20020257,2019/9/1,186900
20020257,2019/9/2,8400
20020257,2019/9/3,79600
20020257,2019/9/4,170100
20020257,2019/9/5,-94400
20020257,2019/9/6,29100
20020257,2019/9/7,169000
20020257,2019/9/8,284300
20020257,2019/9/9,-42400
20020257,2019/9/10,-53600
20020257,2019/9/11,211300
20020257,2019/9/12,67000
20020257,2019/9/13,84300
20020257,2019/9/14,81900
20020257,2019/9/15,132600
20020257,2019/9/16,32000
20020257,2019/9/17,55300
20020257,2019/9/18,-700
20020257,2019/9/19,19700
20020257,2019/9/20,105700
20020257,2019/9/21,72200
20020257,2019/9/22,29300
20020257,2019/9/23,28700
20020257,2019/9/24,46500
20020257,2019/9/25,-13800
20020257,2019/9/26,190100
20020257,2019/9/27,226900
20020257,2019/9/28,61000
20020257,2019/9/29,49700
20020257,2019/9/30,182700
20020257,2019/10/1,159700
20020257,2019/10/2,59200
20020257,2019/10/3,11200
20020257,2019/10/4,102100
20020257,2019/10/5,-95100
20020257,2019/10/6,127800
20020257,2019/10/7,12000
20020257,2019/10/8,-19500
20020257,2019/10/9,23400
20020257,2019/10/10,-16000
20020257,2019/10/11,201300
20020257,2019/10/12,45500
20020257,2019/10/13,100
20020257,2019/10/14,75700
20020257,2019/10/15,17100
20020257,2019/10/16,18900
20020257,2019/10/17,-256600
20020257,2019/10/18,291000
20020257,2019/10/19,185100
20020257,2019/10/20,278100
20020257,2019/10/21,-32800
20020257,2019/10/22,36500
20020257,2019/10/23,122000
20020257,2019/10/24,105700
20020257,2019/10/25,-82500
20020257,2019/10/26,101900
20020257,2019/10/27,79800
20020257,2019/10/28,76100
20020257,2019/10/29,98900
20020257,2019/10/30,14900
20020257,2019/10/31,-200000
20020257,2019/11/1,17000
20020257,2019/11/2,154600
20020257,2019/11/3,111900
20020257,2019/11/4,-32900
20020257,2019/11/5,67000
20020257,2019/11/6,69800
20020257,2019/11/7,-45300
20020257,2019/11/8,-48800
20020257,2019/11/9,125200
20020257,2019/11/10,-103300
20020257,2019/11/11,-60300
20020257,2019/11/12,65700
20020257,2019/11/13,68700
20020257,2019/11/14,97000
20020257,2019/11/15,67800
20020257,2019/11/16,-44000
20020257,2019/11/17,135000
20020257,2019/11/18,49800
20020257,2019/11/19,-1000
20020257,2019/11/20,33600
20020257,2019/11/21,135200
20020257,2019/11/22,-3400
20020257,2019/11/23,206000
20020257,2019/11/24,153800
20020257,2019/11/25,99100
20020257,2019/11/26,29500
20020257,2019/11/27,-37900
20020257,2019/11/28,-3275
20020257,2019/11/29,8150
20020257,2019/11/30,110450
20020257,2019/12/1,74350
20020257,2019/12/2,13925
20020257,2019/12/3,40300
20020257,2019/12/4,33550
20020257,2019/12/5,62300
20020257,2019/12/6,5200
20020257,2019/12/7,95733
20020257,2019/12/8,61833
20020257,2019/12/9,25631
20020263,2019/6/26,3800
20020263,2019/6/27,-12300
20020263,2019/6/28,17800
20020263,2019/6/29,-25400
20020263,2019/6/30,10300
20020263,2019/7/1,-47100
20020263,2019/7/2,25900
20020263,2019/7/3,10100
20020263,2019/7/4,6600
20020263,2019/7/5,-8600
20020263,2019/7/6,6300
20020263,2019/7/7,28300
20020263,2019/7/8,5485
20020263,2019/7/9,7100
20020263,2019/7/10,-14880
20020263,2019/7/11,-12742
20020263,2019/7/12,-11242
20020263,2019/7/13,-13600
20020263,2019/7/14,-11566
20020263,2019/7/15,-10271
20020263,2019/7/16,10071
20020263,2019/7/17,-8900
20020263,2019/7/18,1500
20020263,2019/7/19,3100
20020263,2019/7/20,-6187
20020263,2019/7/21,8520
20020263,2019/7/22,-11650
20020263,2019/7/23,23000
20020263,2019/7/24,2483
20020263,2019/7/25,-19700
20020263,2019/7/26,-257
20020263,2019/7/27,-3013
20020263,2019/7/28,6467
20020263,2019/7/29,-1000
20020263,2019/7/30,10400
20020263,2019/7/31,-6516
20020263,2019/8/1,-2829
20020263,2019/8/2,-23900
20020263,2019/8/3,-3025
20020263,2019/8/4,-10180
20020263,2019/8/5,-5200
20020263,2019/8/6,5033
20020263,2019/8/7,-8233
20020263,2019/8/8,-10050
20020263,2019/8/9,-5084
20020263,2019/8/10,-10262
20020263,2019/8/11,-22000
20020263,2019/8/12,-4429
20020263,2019/8/13,-26120
20020263,2019/8/14,-31700
20020263,2019/8/15,-19100
20020263,2019/8/16,-5086
20020263,2019/8/17,-7000
20020263,2019/8/18,-24667
20020263,2019/8/19,-2343
20020263,2019/8/20,7458
20020263,2019/8/21,1900
20020263,2019/8/22,-1585
20020263,2019/8/23,7800
20020263,2019/8/24,4375
20020263,2019/8/25,-3800
20020263,2019/8/26,-18100
20020263,2019/8/27,-2000
20020263,2019/8/28,-50200
20020263,2019/8/29,-9500
20020263,2019/8/30,-17400
20020263,2019/8/31,-25500
20020263,2019/9/1,-17900
20020263,2019/9/2,50700
20020263,2019/9/3,-5500
20020263,2019/9/4,-200
20020263,2019/9/5,44700
20020263,2019/9/6,-2100
20020263,2019/9/7,-26200
20020263,2019/9/8,-114300
20020263,2019/9/9,-44300
20020263,2019/9/10,30900
20020263,2019/9/11,-28100
20020263,2019/9/12,-3000
20020263,2019/9/13,-3100
20020263,2019/9/14,-7200
20020263,2019/9/15,-14000
20020263,2019/9/16,35400
20020263,2019/9/17,8700
20020263,2019/9/18,2900
20020263,2019/9/19,-1675
20020263,2019/9/20,1500
20020263,2019/9/21,-8263
20020263,2019/9/22,-19762
20020263,2019/9/23,1500
20020263,2019/9/24,26500
20020263,2019/9/25,-14900
20020263,2019/9/26,1800
20020263,2019/9/27,-6600
20020263,2019/9/28,-11200
20020263,2019/9/29,-10600
20020263,2019/9/30,-23300
20020263,2019/10/1,8100
20020263,2019/10/2,-1000
20020263,2019/10/3,800
20020263,2019/10/4,4600
20020263,2019/10/5,34300
20020263,2019/10/6,5400
20020263,2019/10/7,-78300
20020263,2019/10/8,-35200
20020263,2019/10/9,-13400
20020263,2019/10/10,-8100
20020263,2019/10/11,-3000
20020263,2019/10/12,-23400
20020263,2019/10/13,-3400
20020263,2019/10/14,-4800
20020263,2019/10/15,-3000
20020263,2019/10/16,-12700
20020263,2019/10/17,900
20020263,2019/10/18,1200
20020263,2019/10/19,-6000
20020263,2019/10/20,500
20020263,2019/10/21,11500
20020263,2019/10/22,7300
20020263,2019/10/23,-29300
20020263,2019/10/24,-12400
20020263,2019/10/25,200
20020263,2019/10/26,-7400
20020263,2019/10/27,169000
20020263,2019/10/28,-8300
20020263,2019/10/29,48200
20020263,2019/10/30,-6100
20020263,2019/10/31,193900
20020263,2019/11/1,-10300
20020263,2019/11/2,7900
20020263,2019/11/3,-4100
20020263,2019/11/4,18400
20020263,2019/11/5,4400
20020263,2019/11/6,-33800
20020263,2019/11/7,56000
20020263,2019/11/8,-7800
20020263,2019/11/9,20000
20020263,2019/11/10,28700
20020263,2019/11/11,-2000
20020263,2019/11/12,-15400
20020263,2019/11/13,7000
20020263,2019/11/14,-3300
20020263,2019/11/15,3500
20020263,2019/11/16,44500
20020263,2019/11/17,54800
20020263,2019/11/18,33000
20020263,2019/11/19,700
20020263,2019/11/20,18400
20020263,2019/11/21,200
20020263,2019/11/22,6700
20020263,2019/11/23,-8100
20020263,2019/11/24,-2100
20020263,2019/11/25,10800
20020263,2019/11/26,-11400
20020263,2019/11/27,-8800
20020263,2019/11/28,61700
20020263,2019/11/29,-1975
20020263,2019/11/30,16075
20020263,2019/12/1,19325
20020263,2019/12/2,15050
20020263,2019/12/3,-5425
20020263,2019/12/4,-4300
20020263,2019/12/5,17633
20020263,2019/12/6,800
20020263,2019/12/7,18800
20020263,2019/12/8,27133
20020263,2019/12/9,14212
20020264,2019/6/26,0
20020264,2019/6/27,3100
20020264,2019/6/28,-3000
20020264,2019/6/29,-1100
20020264,2019/6/30,0
20020264,2019/7/1,-400
20020264,2019/7/2,-100
20020264,2019/7/3,0
20020264,2019/7/4,-100
20020264,2019/7/5,500
20020264,2019/7/6,-800
20020264,2019/7/7,600
20020264,2019/7/8,3000
20020264,2019/7/9,200
20020264,2019/7/10,700
20020264,2019/7/11,30100
20020264,2019/7/12,5400
20020264,2019/7/13,500
20020264,2019/7/27,-400
20020264,2019/9/1,0
20020264,2019/9/2,-1500
20020264,2019/9/3,-400
20020264,2019/9/4,-3000
20020264,2019/9/5,-400
20020264,2019/9/6,-600
20020264,2019/9/7,-800
20020264,2019/9/8,-2100
20020264,2019/9/9,-2300
20020264,2019/9/10,-1600
20020264,2019/9/11,0
20020264,2019/9/12,-1000
20020264,2019/9/13,-200
20020264,2019/9/14,-1600
20020264,2019/9/15,-1200
20020264,2019/9/16,-3000
20020264,2019/9/17,-4700
20020264,2019/9/18,100
20020264,2019/9/19,-1100
20020264,2019/9/20,-1000
20020264,2019/9/21,100
20020264,2019/9/22,-2800
20020264,2019/9/23,300
20020264,2019/9/24,-2800
20020264,2019/9/25,-1600
20020264,2019/9/26,39400
20020264,2019/9/27,-8700
20020264,2019/9/28,-25100
20020264,2019/9/29,36200
20020264,2019/9/30,-2400
20020264,2019/10/1,-3300
20020264,2019/10/2,39600
20020264,2019/10/3,-1100
20020264,2019/10/4,-2700
20020264,2019/10/5,200
20020264,2019/10/6,-1000
20020264,2019/10/7,-6300
20020264,2019/10/8,-3700
20020264,2019/10/9,1200
20020264,2019/10/10,-900
20020264,2019/10/11,700
20020264,2019/10/12,0
20020264,2019/10/13,-500
20020264,2019/10/14,2600
20020264,2019/10/15,-9500
20020264,2019/10/16,-2800
20020264,2019/10/17,0
20020264,2019/10/18,-200
20020264,2019/10/19,900
20020264,2019/10/20,1200
20020264,2019/10/21,-3600
20020264,2019/10/22,200
20020264,2019/10/23,0
20020264,2019/10/24,-1200
20020264,2019/10/25,0
20020264,2019/10/26,-1500
20020264,2019/10/27,19200
20020264,2019/10/28,-2300
20020264,2019/10/29,-200
20020264,2019/10/30,-300
20020264,2019/10/31,-1300
20020264,2019/11/1,-300
20020264,2019/11/2,-900
20020264,2019/11/3,-800
20020264,2019/11/4,1000
20020264,2019/11/5,-100
20020264,2019/11/6,100
20020264,2019/11/7,-500
20020264,2019/11/8,-100
20020264,2019/11/9,0
20020264,2019/11/10,0
20020264,2019/11/11,-800
20020264,2019/11/12,20000
20020264,2019/11/13,-1900
20020264,2019/11/14,-400
20020264,2019/11/15,4300
20020264,2019/11/16,-3800
20020264,2019/11/18,-200
20020264,2019/11/20,-200
20020264,2019/11/21,1000
20020264,2019/11/22,-500
20020264,2019/11/23,0
20020264,2019/11/24,1000
20020264,2019/11/26,-200
20020269,2018/10/6,-53900
20020269,2019/6/26,8600
20020269,2019/6/27,-10700
20020269,2019/6/28,-3500
20020269,2019/6/29,-23100
20020269,2019/6/30,-7300
20020269,2019/7/1,2700
20020269,2019/7/2,-23700
20020269,2019/7/3,-7500
20020269,2019/7/4,-5000
20020269,2019/7/5,-9100
20020269,2019/7/6,-18000
20020269,2019/7/7,-11800
20020269,2019/7/8,6100
20020269,2019/7/9,-2400
20020269,2019/7/10,47900
20020269,2019/7/11,7300
20020269,2019/7/12,-29700
20020269,2019/7/13,23700
20020269,2019/7/14,-6800
20020269,2019/7/15,13800
20020269,2019/7/16,5700
20020269,2019/7/17,9100
20020269,2019/7/18,-9500
20020269,2019/7/19,20300
20020269,2019/7/20,-3600
20020269,2019/7/21,-6500
20020269,2019/7/22,-1200
20020269,2019/7/23,9800
20020269,2019/7/24,-8300
20020269,2019/7/25,20900
20020269,2019/7/26,-4700
20020269,2019/7/27,-9100
20020269,2019/7/28,2200
20020269,2019/7/29,100
20020269,2019/7/30,300
20020269,2019/7/31,-6900
20020269,2019/8/1,-9300
20020269,2019/8/2,12700
20020269,2019/8/3,3500
20020269,2019/8/4,-7300
20020269,2019/8/5,1600
20020269,2019/8/6,8900
20020269,2019/8/7,-13900
20020269,2019/8/8,7200
20020269,2019/8/9,49800
20020269,2019/8/10,-5300
20020269,2019/8/11,45900
20020269,2019/8/12,-27600
20020269,2019/8/13,12700
20020269,2019/8/14,-7700
20020269,2019/8/15,2700
20020269,2019/8/16,1100
20020269,2019/8/17,-2200
20020269,2019/8/18,2900
20020269,2019/8/19,-2600
20020269,2019/8/20,-23900
20020269,2019/8/21,-6200
20020269,2019/8/22,-18300
20020269,2019/8/23,8500
20020269,2019/8/24,-7400
20020269,2019/8/25,-9300
20020269,2019/8/26,-13100
20020269,2019/8/27,500
20020269,2019/8/28,2100
20020269,2019/8/29,6800
20020269,2019/8/30,8800
20020269,2019/8/31,10200
20020269,2019/9/1,5600
20020269,2019/9/2,-2800
20020269,2019/9/3,-18000
20020269,2019/9/4,9000
20020269,2019/9/5,29500
20020269,2019/9/6,-8700
20020269,2019/9/7,-10500
20020269,2019/9/8,7100
20020269,2019/9/9,24000
20020269,2019/9/10,39900
20020269,2019/9/11,42700
20020269,2019/9/12,-3200
20020269,2019/9/13,4500
20020269,2019/9/14,29100
20020269,2019/9/15,-1800
20020269,2019/9/16,-8500
20020269,2019/9/17,-23200
20020269,2019/9/18,4200
20020269,2019/9/19,4000
20020269,2019/9/20,-25600
20020269,2019/9/21,-1900
20020269,2019/9/22,-2900
20020269,2019/9/23,900
20020269,2019/9/24,1300
20020269,2019/9/25,-7100
20020269,2019/9/26,-10700
20020269,2019/9/27,-17600
20020269,2019/9/28,5200
20020269,2019/9/29,2400
20020269,2019/9/30,14500
20020269,2019/10/1,-2600
20020269,2019/10/2,-5300
20020269,2019/10/3,6700
20020269,2019/10/4,4900
20020269,2019/10/5,17200
20020269,2019/10/6,-500
20020269,2019/10/7,9300
20020269,2019/10/8,20600
20020269,2019/10/9,26800
20020269,2019/10/10,15000
20020269,2019/10/11,53200
20020269,2019/10/12,-13400
20020269,2019/10/13,58200
20020269,2019/10/14,-40900
20020269,2019/10/15,2800
20020269,2019/10/16,-13500
20020269,2019/10/17,18500
20020269,2019/10/18,44500
20020269,2019/10/19,4900
20020269,2019/10/20,6600
20020269,2019/10/21,3600
20020269,2019/10/22,4700
20020269,2019/10/23,-16600
20020269,2019/10/24,7700
20020269,2019/10/25,18900
20020269,2019/10/26,-12800
20020269,2019/10/27,8400
20020269,2019/10/28,-4100
20020269,2019/10/29,-25000
20020269,2019/10/30,6700
20020269,2019/10/31,-12100
20020269,2019/11/1,-1600
20020269,2019/11/2,-25900
20020269,2019/11/3,7300
20020269,2019/11/4,-4200
20020269,2019/11/5,5700
20020269,2019/11/6,5200
20020269,2019/11/7,15600
20020269,2019/11/8,41400
20020269,2019/11/9,87000
20020269,2019/11/10,31500
20020269,2019/11/11,13400
20020269,2019/11/12,8600
20020269,2019/11/13,600
20020269,2019/11/14,-10000
20020269,2019/11/15,900
20020269,2019/11/16,11200
20020269,2019/11/17,700
20020269,2019/11/18,-4600
20020269,2019/11/19,-12500
20020269,2019/11/20,-12400
20020269,2019/11/21,14400
20020269,2019/11/22,-16500
20020269,2019/11/23,-1900
20020269,2019/11/24,-9400
20020269,2019/11/25,-4000
20020269,2019/11/26,4000
20020269,2019/11/27,-17400
20020269,2019/11/28,1975
20020269,2019/11/29,6050
20020269,2019/11/30,17600
20020269,2019/12/1,7525
20020269,2019/12/2,150
20020269,2019/12/3,1450
20020269,2019/12/4,-6000
20020269,2019/12/5,6667
20020269,2019/12/6,8600
20020269,2019/12/7,32100
20020269,2019/12/8,7600
20020269,2019/12/9,1237
20020284,2019/6/12,-11500
20020284,2019/6/26,-61400
20020284,2019/6/27,48400
20020284,2019/6/28,-41300
20020284,2019/6/29,118100
20020284,2019/6/30,161300
20020284,2019/7/1,4100
20020284,2019/7/2,-56600
20020284,2019/7/3,-90800
20020284,2019/7/4,82200
20020284,2019/7/5,-27600
20020284,2019/7/6,-6700
20020284,2019/7/7,116988
20020284,2019/7/8,-21800
20020284,2019/7/9,-110300
20020284,2019/7/10,-31300
20020284,2019/7/11,-28800
20020284,2019/7/12,89300
20020284,2019/7/13,-2300
20020284,2019/7/14,132400
20020284,2019/7/15,9300
20020284,2019/7/16,81000
20020284,2019/7/17,33400
20020284,2019/7/18,74600
20020284,2019/7/19,14400
20020284,2019/7/20,21600
20020284,2019/7/21,84000
20020284,2019/7/22,-18800
20020284,2019/7/23,27800
20020284,2019/7/24,-2300
20020284,2019/7/25,205100
20020284,2019/7/26,212900
20020284,2019/7/27,48488
20020284,2019/7/28,163825
20020284,2019/7/29,86800
20020284,2019/7/30,133000
20020284,2019/7/31,10500
20020284,2019/8/1,-41100
20020284,2019/8/2,58100
20020284,2019/8/3,147900
20020284,2019/8/4,41100
20020284,2019/8/5,220700
20020284,2019/8/6,112400
20020284,2019/8/7,-41400
20020284,2019/8/8,-24400
20020284,2019/8/9,195600
20020284,2019/8/10,44000
20020284,2019/8/11,-9600
20020284,2019/8/12,39500
20020284,2019/8/13,-4800
20020284,2019/8/14,83400
20020284,2019/8/15,-26200
20020284,2019/8/16,-29800
20020284,2019/8/17,-36700
20020284,2019/8/18,428800
20020284,2019/8/19,83700
20020284,2019/8/20,120000
20020284,2019/8/21,23100
20020284,2019/8/22,3800
20020284,2019/8/23,2400
20020284,2019/8/24,102000
20020284,2019/8/25,472600
20020284,2019/8/26,-74100
20020284,2019/8/27,48100
20020284,2019/8/28,96100
20020284,2019/8/29,59200
20020284,2019/8/30,111600
20020284,2019/8/31,287800
20020284,2019/9/1,227200
20020284,2019/9/2,137400
20020284,2019/9/3,-159100
20020284,2019/9/4,478100
20020284,2019/9/5,186000
20020284,2019/9/6,68700
20020284,2019/9/7,-18300
20020284,2019/9/8,17900
20020284,2019/9/9,84800
20020284,2019/9/10,15200
20020284,2019/9/11,56400
20020284,2019/9/12,204900
20020284,2019/9/13,-35600
20020284,2019/9/14,334900
20020284,2019/9/15,7400
20020284,2019/9/16,59100
20020284,2019/9/17,5900
20020284,2019/9/18,28900
20020284,2019/9/19,110400
20020284,2019/9/20,19200
20020284,2019/9/21,91200
20020284,2019/9/22,154937
20020284,2019/9/23,184600
20020284,2019/9/24,156000
20020284,2019/9/25,-46500
20020284,2019/9/26,95700
20020284,2019/9/27,82100
20020284,2019/9/28,288000
20020284,2019/9/29,144900
20020284,2019/9/30,258600
20020284,2019/10/1,3600
20020284,2019/10/2,128438
20020284,2019/10/3,91212
20020284,2019/10/4,110713
20020284,2019/10/5,119913
20020284,2019/10/6,61700
20020284,2019/10/7,12400
20020284,2019/10/8,102200
20020284,2019/10/9,91700
20020284,2019/10/10,-71100
20020284,2019/10/11,110500
20020284,2019/10/12,212100
20020284,2019/10/13,318300
20020284,2019/10/14,89900
20020284,2019/10/15,-7000
20020284,2019/10/16,37000
20020284,2019/10/17,95900
20020284,2019/10/18,164900
20020284,2019/10/19,48200
20020284,2019/10/20,-10500
20020284,2019/10/21,80400
20020284,2019/10/22,-6500
20020284,2019/10/23,347000
20020284,2019/10/24,58600
20020284,2019/10/25,2400
20020284,2019/10/26,400
20020284,2019/10/27,1600
20020284,2019/10/28,2200
20020284,2019/10/29,110700
20020284,2019/10/30,34900
20020284,2019/10/31,49300
20020284,2019/11/1,473500
20020284,2019/11/2,2800
20020284,2019/11/3,32500
20020284,2019/11/4,-3300
20020284,2019/11/5,-29200
20020284,2019/11/6,350700
20020284,2019/11/7,242300
20020284,2019/11/8,23300
20020284,2019/11/9,42300
20020284,2019/11/10,62600
